task_id,family,ctx,method,keep_frac,mode,correct,n_steps,text,prompt_tokens,dense_correct,flip_frac,mean_kl,mean_est_dropped,mean_oracle_dropped
multi_entity-1024-2,multi_entity,1024,mean_topk,0.0625,free,False,16,Loch..&&&&&&&&&&&&&&&&&&&&&&&&,1054.0,True,0.375,5.321313055232167,0.3791444983993036,0.4096871799847577
multi_entity-1024-2,multi_entity,1024,mean_topk,0.03125,free,False,16,Loch..&&&&&&&&&&&&&&&&&&&&&&&&,1054.0,True,0.375,5.321313055232167,0.3791444983993036,0.4096871799847577
multi_entity-1024-2,multi_entity,1024,local_sink,0.5,free,True,2,Locket,1054.0,True,0.0,0.0013978236713683145,,0.05451407453316885
multi_entity-1024-2,multi_entity,1024,local_sink,0.25,free,True,2,Locket,1054.0,True,0.0,0.0030465103318420006,,0.09274528412303576
multi_entity-1024-2,multi_entity,1024,local_sink,0.125,free,True,2,Locket,1054.0,True,0.0,0.0036530066358864133,,0.11586936074309051
multi_entity-1024-2,multi_entity,1024,local_sink,0.0625,free,False,16,Loch..&&&&&&&&&&&&&&&&&&&&&&&&,1054.0,True,0.375,5.321313055232167,,0.4096871799847577
multi_entity-1024-2,multi_entity,1024,local_sink,0.03125,free,False,16,Loch..&&&&&&&&&&&&&&&&&&&&&&&&,1054.0,True,0.375,5.321313055232167,,0.4096871799847577
multi_hop-1024-0,multi_hop,1024,dense,1.0,free,False,2,Deepak,,,,,,
multi_hop-1024-0,multi_hop,1024,quest_topk,0.5,free,False,2,Deepak,1060.0,False,0.0,1.2436971132956387e-06,0.00980376611854202,0.043353380004797756
multi_hop-1024-0,multi_hop,1024,quest_topk,0.25,free,False,2,Deepak,1060.0,False,0.0,0.0002877668011933565,0.03370511567087912,0.10844051665238415
multi_hop-1024-0,multi_hop,1024,quest_topk,0.125,free,False,2,Deepak,1060.0,False,0.0,0.15707316645421088,0.08029296880704351,0.18790891820875308
multi_hop-1024-0,multi_hop,1024,quest_topk,0.0625,free,False,1,Deep,1060.0,False,1.0,9.378703117370605,0.42919255583547056,0.500911025951306
multi_hop-1024-0,multi_hop,1024,quest_topk,0.03125,free,False,1,Deep,1060.0,False,1.0,9.378703117370605,0.42919255583547056,0.500911025951306
multi_hop-1024-0,multi_hop,1024,mean_topk,0.5,free,False,2,Deepak,1060.0,False,0.0,6.57893192510528e-05,0.04521562324468202,0.035363874514587224
multi_hop-1024-0,multi_hop,1024,mean_topk,0.25,free,False,2,Deepak,1060.0,False,0.0,0.0007889984408393502,0.12385499508430561,0.1063765645182381
multi_hop-1024-0,multi_hop,1024,mean_topk,0.125,free,False,2,Deepak,1060.0,False,0.0,0.10323969701130409,0.23712635063566267,0.18638896794679263
multi_hop-1024-0,multi_hop,1024,mean_topk,0.0625,free,False,1,Deep,1060.0,False,1.0,9.378703117370605,0.5335940904915333,0.500911025951306
multi_hop-1024-0,multi_hop,1024,mean_topk,0.03125,free,False,1,Deep,1060.0,False,1.0,9.378703117370605,0.5335940904915333,0.500911025951306
multi_hop-1024-0,multi_hop,1024,local_sink,0.5,free,False,3,Deepthi,1060.0,False,0.3333333333333333,0.8871723527166372,,0.10792837529960607
multi_hop-1024-0,multi_hop,1024,local_sink,0.25,free,False,3,Deepthi,1060.0,False,0.3333333333333333,0.8283250044332817,,0.1361654597179343
multi_hop-1024-0,multi_hop,1024,local_sink,0.125,free,False,3,Deepthi,1060.0,False,0.3333333333333333,0.6494472542326548,,0.18752343057551316
multi_hop-1024-0,multi_hop,1024,local_sink,0.0625,free,False,1,Deep,1060.0,False,1.0,9.378703117370605,,0.500911025951306
multi_hop-1024-0,multi_hop,1024,local_sink,0.03125,free,False,1,Deep,1060.0,False,1.0,9.378703117370605,,0.500911025951306
multi_hop-1024-1,multi_hop,1024,dense,1.0,free,False,2,Priya,,,,,,
multi_hop-1024-1,multi_hop,1024,quest_topk,0.5,free,False,2,Priya,1078.0,False,0.0,1.997816525545204e-06,0.009078661554061304,0.0288695527172725
multi_hop-1024-1,multi_hop,1024,quest_topk,0.25,free,False,2,Priya,1078.0,False,0.0,2.2397892280423548e-05,0.03064113838096697,0.06564090690032269
multi_hop-1024-1,multi_hop,1024,quest_topk,0.125,free,False,2,Priya,1078.0,False,0.0,0.00032440478571515996,0.0664545564850414,0.12301324009119222
multi_hop-1024-1,multi_hop,1024,quest_topk,0.0625,free,False,2,Priest,1078.0,False,0.5,0.9744780231267214,0.17661075337188475,0.262339520190532
multi_hop-1024-1,multi_hop,1024,quest_topk,0.03125,free,False,2,Priest,1078.0,False,0.5,0.9744780231267214,0.17661075337188475,0.262339520190532
multi_hop-1024-1,multi_hop,1024,mean_topk,0.5,free,False,2,Priya,1078.0,False,0.0,0.00022603867864745553,0.025765860230118655,0.02782787942851428
multi_hop-1024-1,multi_hop,1024,mean_topk,0.25,free,False,2,Priya,1078.0,False,0.0,0.0007472078141290694,0.08239717102454355,0.08192061594066521
multi_hop-1024-1,multi_hop,1024,mean_topk,0.125,free,False,2,Priya,1078.0,False,0.0,0.4647953463718295,0.18067171261645854,0.16390296995329362
multi_hop-1024-1,multi_hop,1024,mean_topk,0.0625,free,False,2,Priest,1078.0,False,0.5,0.9744780231267214,0.3833796869342526,0.262339520190532
multi_hop-1024-1,multi_hop,1024,mean_topk,0.03125,free,False,2,Priest,1078.0,False,0.5,0.9744780231267214,0.3833796869342526,0.262339520190532
multi_hop-1024-1,multi_hop,1024,local_sink,0.5,free,False,2,Priya,1078.0,False,0.0,8.583999738220882e-05,,0.04710699816738877
multi_hop-1024-1,multi_hop,1024,local_sink,0.25,free,False,2,Priya,1078.0,False,0.0,0.00011271150276570552,,0.07076803550201778
multi_hop-1024-1,multi_hop,1024,local_sink,0.125,free,False,2,Priya,1078.0,False,0.0,0.0010291764701833017,,0.14350353196884197
multi_hop-1024-1,multi_hop,1024,local_sink,0.0625,free,False,2,Priest,1078.0,False,0.5,0.9744780231267214,,0.262339520190532
multi_hop-1024-1,multi_hop,1024,local_sink,0.03125,free,False,2,Priest,1078.0,False,0.5,0.9744780231267214,,0.262339520190532
multi_hop-1024-2,multi_hop,1024,dense,1.0,free,False,1,Alice,,,,,,
multi_hop-1024-2,multi_hop,1024,quest_topk,0.5,free,False,1,Alice,1080.0,False,0.0,1.8236140022054315e-05,0.009795046133452464,0.03304453556969141
multi_hop-1024-2,multi_hop,1024,quest_topk,0.25,free,False,1,Alice,1080.0,False,0.0,0.00030440546106547117,0.03183604211668959,0.07217924001937111
multi_hop-1024-2,multi_hop,1024,quest_topk,0.125,free,False,1,Alice,1080.0,False,0.0,7.252563955262303e-05,0.06976324814119532,0.1417536249694725
multi_hop-1024-2,multi_hop,1024,quest_topk,0.0625,free,False,1,Alice,1080.0,False,0.0,3.1066680094227195e-05,0.1574059097232142,0.22923290698478618
multi_hop-1024-2,multi_hop,1024,quest_topk,0.03125,free,False,1,Alice,1080.0,False,0.0,3.1066680094227195e-05,0.1574059097232142,0.22923290698478618
multi_hop-1024-2,multi_hop,1024,mean_topk,0.5,free,False,1,Alice,1080.0,False,0.0,2.0097300875931978e-05,0.030871465530556936,0.029308784985914826
multi_hop-1024-2,multi_hop,1024,mean_topk,0.25,free,False,1,Alice,1080.0,False,0.0,2.9177230317145586e-05,0.08504399207110207,0.07150167180225253
multi_hop-1024-2,multi_hop,1024,mean_topk,0.125,free,False,1,Alice,1080.0,False,0.0,0.0013133580796420574,0.18416997604072094,0.1611674789649745
multi_hop-1024-2,multi_hop,1024,mean_topk,0.0625,free,False,1,Alice,1080.0,False,0.0,3.1066680094227195e-05,0.3071624164779981,0.22923290698478618
multi_hop-1024-2,multi_hop,1024,mean_topk,0.03125,free,False,1,Alice,1080.0,False,0.0,3.1066680094227195e-05,0.3071624164779981,0.22923290698478618
multi_hop-1024-2,multi_hop,1024,local_sink,0.5,free,False,1,Alice,1080.0,False,0.0,0.0003189706476405263,,0.06048710648125658
multi_hop-1024-2,multi_hop,1024,local_sink,0.25,free,False,1,Alice,1080.0,False,0.0,0.0002953623188659549,,0.08641812682617456
multi_hop-1024-2,multi_hop,1024,local_sink,0.125,free,False,1,Alice,1080.0,False,0.0,0.00041492178570479155,,0.17606893771638474
multi_hop-1024-2,multi_hop,1024,local_sink,0.0625,free,False,1,Alice,1080.0,False,0.0,3.1066680094227195e-05,,0.22923290698478618
multi_hop-1024-2,multi_hop,1024,local_sink,0.03125,free,False,1,Alice,1080.0,False,0.0,3.1066680094227195e-05,,0.22923290698478618
coreference-1024-0,coreference,1024,dense,1.0,free,True,2,Historian,,,,,,
coreference-1024-0,coreference,1024,quest_topk,0.5,free,True,2,Historian,1082.0,True,0.0,0.00034771671971611795,0.008813689123599033,0.035217026995572574
coreference-1024-0,coreference,1024,quest_topk,0.25,free,True,2,Historian,1082.0,True,0.0,0.008967140223830938,0.03027503656812769,0.08644693839596584
coreference-1024-0,coreference,1024,quest_topk,0.125,free,True,2,Historian,1082.0,True,0.0,0.013582716346718371,0.06025105402659392,0.12903797230683267
coreference-1024-0,coreference,1024,quest_topk,0.0625,free,True,2,Historian,1082.0,True,0.0,0.030116249341517687,0.14524843989662864,0.17007967790899176
coreference-1024-0,coreference,1024,quest_topk,0.03125,free,True,2,Historian,1082.0,True,0.0,0.030116249341517687,0.14524843989662864,0.17007967790899176
coreference-1024-0,coreference,1024,mean_topk,0.5,free,True,2,Historian,1082.0,True,0.0,0.0002124262524603182,0.03435342620893304,0.028516572124014296
coreference-1024-0,coreference,1024,mean_topk,0.25,free,True,2,Historian,1082.0,True,0.0,0.0008366692568415601,0.08912153053097427,0.06565121862028414
coreference-1024-0,coreference,1024,mean_topk,0.125,free,True,2,Historian,1082.0,True,0.0,0.006251332026295131,0.15321389789460227,0.11503149786343178
coreference-1024-0,coreference,1024,mean_topk,0.0625,free,True,2,Historian,1082.0,True,0.0,0.030116249341517687,0.2879287264853095,0.17007967790899176
coreference-1024-0,coreference,1024,mean_topk,0.03125,free,True,2,Historian,1082.0,True,0.0,0.030116249341517687,0.2879287264853095,0.17007967790899176
coreference-1024-0,coreference,1024,local_sink,0.5,free,True,2,Historian,1082.0,True,0.0,0.02270335564389825,,0.08065200810475895
coreference-1024-0,coreference,1024,local_sink,0.25,free,True,2,Historian,1082.0,True,0.0,0.022766977548599243,,0.10147566812035316
coreference-1024-0,coreference,1024,local_sink,0.125,free,True,2,Historian,1082.0,True,0.0,0.0238313851878047,,0.11882475150438647
coreference-1024-0,coreference,1024,local_sink,0.0625,free,True,2,Historian,1082.0,True,0.0,0.030116249341517687,,0.17007967790899176
coreference-1024-0,coreference,1024,local_sink,0.03125,free,True,2,Historian,1082.0,True,0.0,0.030116249341517687,,0.17007967790899176
coreference-1024-1,coreference,1024,dense,1.0,free,False,1,merchant,,,,,,
coreference-1024-1,coreference,1024,quest_topk,0.5,free,False,1,merchant,1066.0,False,0.0,6.3559855334460735e-06,0.0103621208295408,0.035640239191707224
coreference-1024-1,coreference,1024,quest_topk,0.25,free,False,1,merchant,1066.0,False,0.0,1.1599913705140352e-05,0.03510409929003799,0.0829386810073629
coreference-1024-1,coreference,1024,quest_topk,0.125,free,False,1,merchant,1066.0,False,0.0,7.975782500579953e-05,0.07671097984227042,0.13974539563059807
coreference-1024-1,coreference,1024,quest_topk,0.0625,free,False,1,merchant,1066.0,False,0.0,0.012506233528256416,0.3485190204810351,0.4110159023354451
coreference-1024-1,coreference,1024,quest_topk,0.03125,free,False,1,merchant,1066.0,False,0.0,0.012506233528256416,0.3485190204810351,0.4110159023354451
coreference-1024-1,coreference,1024,mean_topk,0.5,free,False,1,merchant,1066.0,False,0.0,2.890054020099342e-06,0.03540030985216921,0.028310665239890415
coreference-1024-1,coreference,1024,mean_topk,0.25,free,False,1,merchant,1066.0,False,0.0,0.0004319441504776478,0.090302004905728,0.07403595380795498
coreference-1024-1,coreference,1024,mean_topk,0.125,free,False,1,merchant,1066.0,False,0.0,1.3478565961122513e-05,0.18040279718115926,0.14149172945568958
coreference-1024-1,coreference,1024,mean_topk,0.0625,free,False,1,merchant,1066.0,False,0.0,0.012506233528256416,0.5262010755638281,0.4110159023354451
coreference-1024-1,coreference,1024,mean_topk,0.03125,free,False,1,merchant,1066.0,False,0.0,0.012506233528256416,0.5262010755638281,0.4110159023354451
coreference-1024-1,coreference,1024,local_sink,0.5,free,False,1,merchant,1066.0,False,0.0,0.00015374820213764906,,0.06579329589537035
coreference-1024-1,coreference,1024,local_sink,0.25,free,False,1,merchant,1066.0,False,0.0,0.00015248730778694153,,0.09335383167490363
coreference-1024-1,coreference,1024,local_sink,0.125,free,False,1,merchant,1066.0,False,0.0,0.0005361461080610752,,0.16281160106882453
coreference-1024-1,coreference,1024,local_sink,0.0625,free,False,1,merchant,1066.0,False,0.0,0.012506233528256416,,0.4110159023354451
coreference-1024-1,coreference,1024,local_sink,0.03125,free,False,1,merchant,1066.0,False,0.0,0.012506233528256416,,0.4110159023354451
coreference-1024-2,coreference,1024,dense,1.0,free,True,2,diver,,,,,,
coreference-1024-2,coreference,1024,quest_topk,0.5,free,True,2,diver,1091.0,True,0.0,0.017384457227308303,0.010503121500202422,0.03896271658110588
coreference-1024-2,coreference,1024,quest_topk,0.25,free,True,2,diver,1091.0,True,0.0,0.019081273581832647,0.03299221639387421,0.0764833590753066
coreference-1024-2,coreference,1024,quest_topk,0.125,free,False,2,diviner,1091.0,True,0.5,0.9953051656484604,0.09426869954101372,0.154621038857537
coreference-1024-2,coreference,1024,quest_topk,0.0625,free,False,2,diviner,1091.0,True,0.5,0.9424737202934921,0.461524355225265,0.4663494747752944
coreference-1024-2,coreference,1024,quest_topk,0.03125,free,False,2,diviner,1091.0,True,0.5,0.9424737202934921,0.461524355225265,0.4663494747752944
coreference-1024-2,coreference,1024,mean_topk,0.5,free,True,2,diver,1091.0,True,0.0,0.0015250785363605246,0.04016815354407299,0.027212175923826486
coreference-1024-2,coreference,1024,mean_topk,0.25,free,False,2,diviner,1091.0,True,0.5,0.5736390586243942,0.10133928310824558,0.065532927546883
coreference-1024-2,coreference,1024,mean_topk,0.125,free,False,2,diviner,1091.0,True,0.5,1.5998123947065324,0.21289718387803686,0.13345215450196216
coreference-1024-2,coreference,1024,mean_topk,0.0625,free,False,2,diviner,1091.0,True,0.5,0.9424737202934921,0.5771882782379786,0.4663494747752944
coreference-1024-2,coreference,1024,mean_topk,0.03125,free,False,2,diviner,1091.0,True,0.5,0.9424737202934921,0.5771882782379786,0.4663494747752944
coreference-1024-2,coreference,1024,local_sink,0.5,free,False,2,diviner,1091.0,True,0.5,1.8058764069573954,,0.07627873489400372
coreference-1024-2,coreference,1024,local_sink,0.25,free,False,2,diviner,1091.0,True,0.5,1.8230751365190372,,0.0985873695074891
coreference-1024-2,coreference,1024,local_sink,0.125,free,False,2,diviner,1091.0,True,0.5,1.5668033345136791,,0.1537911482931425
coreference-1024-2,coreference,1024,local_sink,0.0625,free,False,2,diviner,1091.0,True,0.5,0.9424737202934921,,0.4663494747752944
coreference-1024-2,coreference,1024,local_sink,0.03125,free,False,2,diviner,1091.0,True,0.5,0.9424737202934921,,0.4663494747752944
reasoning-1024-0,reasoning,1024,dense,1.0,free,True,33,"One short line per person: Liam: 7 copies, Farid: 9 copies, Omar: 10 copies. Total: 26 copies.",,,,,,
reasoning-1024-0,reasoning,1024,quest_topk,0.5,free,True,33,"One short line per person: Liam: 7 copies, Farid: 9 copies, Omar: 10 copies. Total: 26 copies.",1074.0,True,0.0,0.0037585902040411906,0.010942736859962594,0.03515455132246919
reasoning-1024-0,reasoning,1024,quest_topk,0.25,free,False,28,"One copy of the locket was brought in by Liam, one by Farid, and one by Omar. Total: 3 copies.",1074.0,True,0.07142857142857142,0.10930127583778163,0.047470605757531474,0.09579794130106511
reasoning-1024-0,reasoning,1024,quest_topk,0.125,free,False,32,"One copy of the locket was brought by Liam, one by Liam, one by Farid, and one by Farid. Total: 3 copies.",1074.0,True,0.1875,0.5478934377101723,0.13186904131543997,0.19825760632253758
reasoning-1024-0,reasoning,1024,quest_topk,0.0625,free,False,7,One person. Total: 1,1074.0,True,0.42857142857142855,3.3112598805289184,0.31557385945537436,0.3273020725187269
reasoning-1024-0,reasoning,1024,quest_topk,0.03125,free,False,7,One person. Total: 1,1074.0,True,0.42857142857142855,3.3112598805289184,0.31557385945537436,0.3273020725187269
reasoning-1024-0,reasoning,1024,mean_topk,0.5,free,True,33,"One short line per person: Liam: 7 copies, Farid: 9 copies, Omar: 10 copies. Total: 26 copies.",1074.0,True,0.0,0.0031295395182788116,0.027351443548229663,0.024804045763727172
reasoning-1024-0,reasoning,1024,mean_topk,0.25,free,False,32,"One short line per person: Liam: 9 copies, Farid: 9 copies, Omar: 9 copies. Total: 27 copies.",1074.0,True,0.03125,0.03388128224116116,0.07425366566140686,0.06440426694518919
reasoning-1024-0,reasoning,1024,mean_topk,0.125,free,False,22,"One copy of the locket was brought in by Liam, Farah, and Omar. Total: 3",1074.0,True,0.13636363636363635,0.2453644303573335,0.18988233850563338,0.15345042857613103
reasoning-1024-0,reasoning,1024,mean_topk,0.0625,free,False,7,One person. Total: 1,1074.0,True,0.42857142857142855,3.3112598805289184,0.44239084511285737,0.3273020725187269
reasoning-1024-0,reasoning,1024,mean_topk,0.03125,free,False,7,One person. Total: 1,1074.0,True,0.42857142857142855,3.3112598805289184,0.44239084511285737,0.3273020725187269
reasoning-1024-0,reasoning,1024,local_sink,0.5,free,False,32,"One short line per person: Liam: 7 copies, Farid: 7 copies, Omar: 7 copies. Total: 21 copies.",1074.0,True,0.03125,0.13666284937450152,,0.05461580734796219
reasoning-1024-0,reasoning,1024,local_sink,0.25,free,False,32,"One short line per person: Liam: 7 copies, Farid: 7 copies, Omar: 7 copies. Total: 21 copies.",1074.0,True,0.03125,0.15641918956031198,,0.07913663771334237
reasoning-1024-0,reasoning,1024,local_sink,0.125,free,False,26,"One short line per person: Liam: 1, Farid: 1, Omar: 1
Total: 3",1074.0,True,0.07692307692307693,0.2112101601515738,,0.13233939693329888
reasoning-1024-0,reasoning,1024,local_sink,0.0625,free,False,7,One person. Total: 1,1074.0,True,0.42857142857142855,3.3112598805289184,,0.3273020725187269
reasoning-1024-0,reasoning,1024,local_sink,0.03125,free,False,7,One person. Total: 1,1074.0,True,0.42857142857142855,3.3112598805289184,,0.3273020725187269
reasoning-1024-1,reasoning,1024,dense,1.0,free,True,28,"Elena: 13 copies
Priya: 12 copies
Alice: 8 copies
Total: 33 copies",,,,,,
reasoning-1024-1,reasoning,1024,quest_topk,0.5,free,True,28,"Elena: 13 copies
Priya: 12 copies
Alice: 8 copies
Total: 33 copies",1096.0,True,0.0,0.0021654447831015284,0.011402742244662197,0.03883010721879795
reasoning-1024-1,reasoning,1024,quest_topk,0.25,free,False,29,"Elena: 13 copies
Priya: 12 copies
Alice: 12 copies
Total: 41 copies",1096.0,True,0.0,0.0074113797263243185,0.039725548342656784,0.08190767378974491
reasoning-1024-1,reasoning,1024,quest_topk,0.125,free,False,36,"Elena: 12 copies
Alice: 12 copies
Elena: 12 copies
Alice: 12 copies
Total: 36 copies",1096.0,True,0.08333333333333333,0.30122566695111647,0.12645789626468387,0.18920076904760208
reasoning-1024-1,reasoning,1024,quest_topk,0.0625,free,False,3,"E
1",1096.0,True,1.0,4.136725743611653,0.4213748737108997,0.46022204909887576
reasoning-1024-1,reasoning,1024,quest_topk,0.03125,free,False,3,"E
1",1096.0,True,1.0,4.136725743611653,0.4213748737108997,0.46022204909887576
reasoning-1024-1,reasoning,1024,mean_topk,0.5,free,False,29,"Elena: 12 copies
Priya: 12 copies
Alice: 12 copies
Total: 48 copies",1096.0,True,0.0,0.002935180120651055,0.03596684092374107,0.0298670713539535
reasoning-1024-1,reasoning,1024,mean_topk,0.25,free,False,29,"Elena: 12 copies
Priya: 12 copies
Alice: 12 copies
Total: 48 copies",1096.0,True,0.0,0.008565684653658605,0.09241287090150566,0.07345384423722696
reasoning-1024-1,reasoning,1024,mean_topk,0.125,free,False,24,"Elena: 8
Priya: 10
Alice: 12
Total: 30",1096.0,True,0.125,0.043440677748384594,0.18832084439539662,0.14621973377830325
reasoning-1024-1,reasoning,1024,mean_topk,0.0625,free,False,3,"E
1",1096.0,True,1.0,4.136725743611653,0.5350277866754266,0.46022204909887576
reasoning-1024-1,reasoning,1024,mean_topk,0.03125,free,False,3,"E
1",1096.0,True,1.0,4.136725743611653,0.5350277866754266,0.46022204909887576
reasoning-1024-1,reasoning,1024,local_sink,0.5,free,False,29,"Elena: 13 copies
Priya: 13 copies
Alice: 13 copies
Total: 49 copies",1096.0,True,0.034482758620689655,0.055671523318631774,,0.06569812728437305
reasoning-1024-1,reasoning,1024,local_sink,0.25,free,False,29,"Elena: 13 copies
Priya: 13 copies
Alice: 13 copies
Total: 49 copies",1096.0,True,0.034482758620689655,0.08263779989264979,,0.09404088583495201
reasoning-1024-1,reasoning,1024,local_sink,0.125,free,False,25,"Elena: 1 copy
Priya: 1 copy
Alice: 1 copy
Total: 3 copies",1096.0,True,0.0,0.08914257317333181,,0.15195201969239863
reasoning-1024-1,reasoning,1024,local_sink,0.0625,free,False,3,"E
1",1096.0,True,1.0,4.136725743611653,,0.46022204909887576
reasoning-1024-1,reasoning,1024,local_sink,0.03125,free,False,3,"E
1",1096.0,True,1.0,4.136725743611653,,0.46022204909887576
reasoning-1024-2,reasoning,1024,dense,1.0,free,False,33,"One short line per person: Mona: 11 copies, Carla: 5 copies, Farid: 5 copies. Total: 21 copies.",,,,,,
